Source Image, Target Image, Output File
/media/NAS/DATASET/FFHQ/FFHQ_1024/50126.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/62919.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/62919_50126.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/45084.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/05564.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/05564_45084.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/15358.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/61365.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/61365_15358.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/25132.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/46257.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/46257_25132.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/22200.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/43332.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/43332_22200.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/06453.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/03884.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/03884_06453.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/10163.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/00460.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/00460_10163.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/38206.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/13989.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/13989_38206.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/12220.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/33785.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/33785_12220.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/11403.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/27856.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/27856_11403.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/02716.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/09655.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/09655_02716.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/48464.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/23125.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/23125_48464.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/31175.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/05698.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/05698_31175.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/10837.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/67968.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/67968_10837.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/59918.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/13308.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/13308_59918.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/07571.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/30075.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/30075_07571.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/36012.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/55575.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/55575_36012.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/07828.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/09595.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/09595_07828.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/06701.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/56141.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/56141_06701.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/44648.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/37498.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/37498_44648.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/63968.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/03158.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/03158_63968.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/21738.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/58474.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/58474_21738.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/49571.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/33146.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/33146_49571.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/27809.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/52734.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/52734_27809.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/69117.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/07374.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/07374_69117.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/15838.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/47485.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/47485_15838.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/68430.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/54885.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/54885_68430.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/22351.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/19329.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/19329_22351.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/49247.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/55128.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/55128_49247.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/38609.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/60500.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/60500_38609.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/32538.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/40918.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/40918_32538.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/37987.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/01475.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/01475_37987.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/28161.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/04869.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/04869_28161.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/63271.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/23962.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/23962_63271.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/04027.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/17183.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/17183_04027.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/11493.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/33689.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/33689_11493.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/68677.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/49972.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/49972_68677.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/15995.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/16034.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/16034_15995.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/39865.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/07962.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/07962_39865.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/40603.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/13419.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/13419_40603.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/13212.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/12090.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/12090_13212.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/47860.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/65395.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/65395_47860.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/50080.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/42862.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/42862_50080.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/03595.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/68274.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/68274_03595.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/43035.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/47494.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/47494_43035.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/20330.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/30628.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/30628_20330.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/63509.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/14988.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/14988_63509.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/02486.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/28579.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/28579_02486.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/47177.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/25633.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/25633_47177.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/65353.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/68850.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/68850_65353.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/54455.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/57196.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/57196_54455.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/09649.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/55117.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/55117_09649.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/52797.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/42395.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/42395_52797.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/59082.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/10136.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/10136_59082.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/34467.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/57027.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/57027_34467.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/68138.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/01341.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/01341_68138.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/26049.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/23799.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/23799_26049.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/51152.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/61400.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/61400_51152.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/45703.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/44066.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/44066_45703.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/05969.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/28439.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/28439_05969.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/56352.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/02435.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/02435_56352.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/21112.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/19938.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/19938_21112.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/44202.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/11067.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/11067_44202.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/53663.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/46064.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/46064_53663.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/46563.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/18354.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/18354_46563.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/08623.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/50337.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/50337_08623.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/07380.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/23257.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/23257_07380.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/69273.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/44143.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/44143_69273.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/33461.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/42123.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/42123_33461.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/19443.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/41148.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/41148_19443.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/42023.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/65795.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/65795_42023.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/57093.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/44007.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/44007_57093.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55821.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/22675.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/22675_55821.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/07157.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/39432.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/39432_07157.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/09503.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/01162.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/01162_09503.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/68455.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/57388.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/57388_68455.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55243.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/62109.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/62109_55243.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/15141.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/25707.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/25707_15141.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55555.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/55660.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/55660_55555.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/47218.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/40182.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/40182_47218.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/46084.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/20919.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/20919_46084.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/29845.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/66933.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/66933_29845.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/41128.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/06041.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/06041_41128.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/20581.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/08108.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/08108_20581.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/46416.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/15073.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/15073_46416.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/15325.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/28689.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/28689_15325.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/36205.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/16864.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/16864_36205.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/04051.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/38741.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/38741_04051.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/22195.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/40776.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/40776_22195.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/18233.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/04136.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/04136_18233.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/07091.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/51222.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/51222_07091.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/28066.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/22874.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/22874_28066.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/01301.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/66709.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/66709_01301.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/45014.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/07154.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/07154_45014.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/37803.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/02178.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/02178_37803.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/48819.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/14321.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/14321_48819.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/06797.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/27346.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/27346_06797.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/62304.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/15499.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/15499_62304.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/61196.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/28923.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/28923_61196.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/51652.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/34096.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/34096_51652.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/66260.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/46728.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/46728_66260.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/67886.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/53411.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/53411_67886.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/33825.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/67593.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/67593_33825.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/64056.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/22268.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/22268_64056.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/15793.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/16162.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/16162_15793.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/25138.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/25995.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/25995_25138.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/09776.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/05825.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/05825_09776.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/59713.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/18887.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/18887_59713.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/33930.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/04045.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/04045_33930.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/60036.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/10212.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/10212_60036.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/58105.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/10850.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/10850_58105.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/14331.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/39377.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/39377_14331.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/27022.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/02187.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/02187_27022.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/64880.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/31218.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/31218_64880.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/03783.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/43142.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/43142_03783.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/32642.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/06350.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/06350_32642.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/60035.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/10299.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/10299_60035.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/10150.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/45681.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/45681_10150.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/43606.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/25300.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/25300_43606.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/28158.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/51672.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/51672_28158.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/26323.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/32769.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/32769_26323.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/40053.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/28203.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/28203_40053.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/62183.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/21804.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/21804_62183.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/58163.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/64901.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/64901_58163.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/48746.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/64509.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/64509_48746.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/06587.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/07600.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/07600_06587.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/65035.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/66640.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/66640_65035.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/41367.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/56395.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/56395_41367.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/62479.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/42795.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/42795_62479.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/39539.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/31385.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/31385_39539.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/33608.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/14194.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/14194_33608.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/28412.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/02842.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/02842_28412.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/48104.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/54568.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/54568_48104.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/44906.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/61180.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/61180_44906.jpeg
